time_stamp,distance,price,surge_multiplier,id
1543409485280,0.45,7.0,1.0,f9eb8b1b-9ef9-4dd6-8832-46e116c829e6
1543409588500,4.49,16.5,1.25,5549d7ff-c553-4ff2-b97a-8dabb9ea6efe
1543409786711,1.26,7.0,1.0,4b8d10e4-10fb-4292-a8e1-8e5767432c6e
1543409947821,3.39,19.5,1.75,464f9bb9-197e-4c2c-bad7-63f88fa32546
1543410084768,1.23,7.0,1.0,7c68de9e-f491-486b-8c27-916692023bc3
1543410384923,0.44,5.0,1.0,7f363e9c-0fce-4900-850e-bd75ed6df3cb
1543410487190,3.39,11.0,1.0,42ae8194-744f-4441-bf40-4a39e034c0c0
1543410488187,0.47,7.0,1.0,c0da68d3-eebd-470c-9b8f-1c900525f043
1543410683072,4.51,11.0,1.0,bf7a58e2-7542-4940-81d8-f28bfbef5652
1543410848142,4.53,13.5,1.0,8e648708-5aa4-42b4-a63b-a3eb428c67d4
1543410985781,0.51,7.0,1.0,5e3833e4-0e57-4143-ae98-87d609095c66
1543411028222,4.57,13.5,1.0,e600d78e-2d38-4ea8-b5bd-21c8ed1225e0
1543411207856,4.46,13.5,1.0,050b2157-7a99-42c2-b3fd-a0f033f70c8f
1543411286047,1.03,7.0,1.0,ed32c1f9-372c-431e-bfa4-ca59e11c2daf
1543411286114,0.39,7.0,1.0,6691a2cd-dc8c-4914-889a-6db517d2b742
1543411286358,0.44,7.0,1.0,947d20ab-94ef-4b5b-a13f-2c5972bd8162
1543411286638,1.01,7.0,1.0,256eff0c-af52-4b48-a1db-976011a8c83d
1543411748221,0.44,7.0,1.0,74dc380f-5837-4caf-8ffe-7f9ab40e0e58
1543411886874,5.45,13.5,1.0,13ce3a0d-f977-4cf9-9ed8-5338d9af7074
1543411928650,6.03,16.5,1.0,74506554-e6af-43a0-97b4-da8c48d0d573
1543412185404,3.43,11.0,1.0,368d408d-1cbd-4e8b-8401-67dbf40fb470
1543412287870,0.45,7.0,1.0,f5e29827-bfe2-44c3-8ca6-e7189fe831d9
1543412287881,3.42,11.0,1.0,430efa3f-9502-403d-bbc0-103fa7330b83
1543412467969,4.54,13.5,1.0,bb463467-c968-400d-8868-918a91c2c53d
1543412468340,1.26,7.0,1.0,189eec3d-bb33-448e-b1a5-85d3aba66629
1543412827675,3.46,10.5,1.0,babfea7b-6db6-45e3-abcd-50edca6d561a
1543413008108,4.24,13.5,1.0,fff6f881-1389-464b-9a11-12db1715ee40
1543413008768,0.43,7.0,1.0,4ec9904f-a62e-43b6-bc15-f67c8aa6959e
1543413086694,4.61,13.5,1.0,87cd9432-9b1f-4e04-bb7f-5c5051a7b26e
1543413188028,4.6,19.5,1.5,c79ce0ee-1c1c-4213-bbda-35156f0b118e
1543413367809,4.53,13.5,1.0,66c135e9-7e11-4fc7-a7ca-78980b12c14c
1543413384390,0.44,7.0,1.0,2c413100-d0c7-4d54-bdbf-9c9d334b3da6
1543413384842,0.49,7.0,1.0,0e6d59c4-bf74-48fc-a225-13cfa36bede2
1543413384884,3.2,10.5,1.0,3fc58197-5970-4b45-82f5-991ee554bae4
1543413548036,1.02,7.0,1.0,9a5ae769-f25f-4694-ae2f-0f3b8fdb8ac3
1543413727439,4.5,13.5,1.0,1246b56a-a13b-4b74-bd4b-015af6f01835
1543413727925,0.97,7.0,1.0,e66dca0f-2031-4865-88b0-6b3614e16f2a
1543413907747,1.26,9.0,1.25,a7a5b292-4c0c-449f-a7ac-5dc6624beb2b
1543413910431,1.22,7.0,1.0,1e63d2c9-8e6b-44a3-b7ea-5cdb20d82288
1543413983361,1.26,7.0,1.0,92c8be3b-344b-4c43-b010-a61706b2f5e1
1543413986421,0.46,7.0,1.0,1b2f86de-87ac-4282-901c-97e656243a15
1543414267813,1.02,7.0,1.0,bfcb00a5-3383-4a71-a5e6-f1ef0296447e
1543414283510,4.45,13.5,1.0,279f86a9-f403-42b3-bf59-ef8b95725bb9
1543414285434,5.33,16.5,1.0,5c4fad9f-dedd-49d0-9121-cb315af0f3e8
1543414447773,0.95,7.0,1.0,4935f209-1a6c-4697-bebc-e0896dd59348
1543414448165,1.27,7.0,1.0,4c7b1cd2-8339-4e63-a55d-e0c136a890f4
1543414584547,0.46,7.0,1.0,c07a1a67-5e4c-40ec-ad2d-702e99037d49
1543414586672,3.42,10.5,1.0,74d86c4e-7568-4b34-a6f5-845b7deee271
1543414627928,5.16,13.5,1.0,9e840cb0-bf6b-4bcd-a101-c3cd8915c49a
1543414808495,4.62,13.5,1.0,ed044069-1005-4cc8-afdb-5c5ce769b7a8
1543414886350,4.47,16.5,1.0,de83a30e-2d90-456c-96de-87474650c53a
1543415184222,5.41,13.5,1.0,82b735f4-55c9-4b3a-a5cc-08c135e40546
1543415184674,4.28,13.5,1.0,e280a850-dc87-4c92-845c-3563926d8d13
1543415707704,4.51,13.5,1.0,4ea9095e-4e6d-4a23-bce8-456288e6719b
1543415708320,4.59,13.5,1.0,acf8e0cf-ee3e-4116-bfde-e5a2d5503273
1543415887667,1.24,7.0,1.0,29061efb-9aa0-42d3-acb2-c90edfe767a0
1543415887679,1.02,7.0,1.0,d9787678-10a3-4479-a8b0-6884086886a3
1543416247850,5.08,19.5,1.25,3fae7e29-dccb-4dcb-be28-ea4ecec4e96b
1543416684319,4.46,16.5,1.25,7c357fcc-c34c-4251-893a-485a0b452e85
1543416787845,4.44,16.5,1.0,b6da1a61-2b9a-4a6f-8724-1f5febc0e901
1543416968638,5.3,13.5,1.0,37bac1c3-d8fc-4daa-8c7d-1d832c864c5a
1543416984421,0.46,7.0,1.0,d3b35f59-d6b7-4c74-965d-48814e70b74f
1543417286432,0.95,7.0,1.0,cb85c864-8057-4db4-bbd3-f7c737dca879
1543417328825,5.4,13.5,1.0,dd07c739-1a09-4a20-ac2c-2f57b49fa6b3
1543417687767,1.25,7.0,1.0,b75bd834-4c9a-4d0b-9f7d-245e94946dbe
1543417884405,0.99,7.0,1.0,1ee5e008-b27b-4be0-bc3f-0ed7681a028d
1543418047734,5.31,13.5,1.0,acc5395f-88f7-47f7-a088-956e5103d4cb
1543418408129,0.92,7.0,1.0,9c895988-332e-4e15-be95-d417cfcdd1b3
1543418767827,0.93,7.0,1.0,412e589c-8c5b-42eb-8ec6-f110ae1d83ba
1543418767827,3.77,13.5,1.0,53837b71-f244-48a4-a391-41952e296374
1543418787024,3.28,13.5,1.0,548f81b8-efb3-45c0-b0a1-96fc1fbd7cfb
1543419084584,4.52,13.5,1.0,0e6895a7-1f8e-4f5a-a88b-d53fd372a0d4
1543419307769,3.4,10.5,1.0,c907500f-b4c8-4fad-802d-ee3ec4408592
1543419384470,4.31,13.5,1.0,7e7cc01b-6f9c-4484-a7e8-13de9b473116
1543419487784,5.37,13.5,1.0,38c3abf6-c2ce-4559-9170-0238b75190b9
1543419668198,4.37,13.5,1.0,2d1b6949-6702-47fb-ba50-76b6ccbbb693
1543419668437,1.27,7.0,1.0,689232c6-4729-40eb-8d5b-b1999e5ac4ae
1543419686179,1.12,7.0,1.0,1695198d-a6c7-4fd8-95b2-c856003d271a
1543419983196,0.43,7.0,1.0,e02770ad-f2f3-418e-8800-c6dccb039095
1543419986273,1.26,7.0,1.0,10691ca3-3a08-4886-961f-3ce21b06cc5c
1543420208524,1.01,7.0,1.0,f6bc5b56-5d38-430d-94ee-a3afff4fc949
1543420583209,1.09,7.0,1.0,15630e40-d46a-41a7-aa74-a891eec80d3f
1543420585224,1.17,9.0,1.0,b7704e10-c60f-49f4-96df-6894c66ac7cb
1543420586551,4.52,13.5,1.0,6249b963-400c-469d-b39f-7b313ef06f81
1543420886556,1.0,11.0,2.0,4d843e6a-1649-48c3-940e-3b7c30eb40e9
1543421186239,0.46,7.0,1.0,a9dc9756-cd14-42f8-90ec-346c3f7e96c5
1543421288043,5.39,13.5,1.0,0837b9d6-e74a-4a50-be86-cf20fedfd426
1543421485835,5.37,13.5,1.0,d5cac340-aebc-4874-93cd-0cb5560d4f04
1543421647826,1.01,7.0,1.0,131332ad-45c8-488a-8f8c-d6f395dc9901
1543421786725,1.07,7.0,1.0,4aa83f08-91c2-4299-b31c-19c74af51404
1543421828131,0.47,7.0,1.0,76269869-d5fe-4c90-a8a3-fe66f17607e9
1543421828393,2.71,11.0,1.0,804f693f-4081-49f9-b3bd-d1461b57d3e3
1543422084938,5.42,13.5,1.0,da74fefd-a867-4713-9edd-cda1b90fda92
1543422187917,5.3,16.5,1.0,6d932768-6ea4-4329-a27d-018e84e131f0
1543422188128,0.46,7.0,1.0,00c4c723-12ed-4772-ae14-e9802a9d4740
1543422188429,1.25,10.5,1.5,91234d9f-da23-4272-8e89-d66d994eba77
1543422686000,5.27,13.5,1.0,07c03832-a19a-447f-a46b-2678bca2a17b
1543422687532,1.22,7.0,1.0,94ddc435-c2e4-45d7-8408-2f621e2020f5
1543422727749,3.35,13.5,1.0,376b3994-9750-4494-b64a-5690999e5081
1543422907825,3.44,11.0,1.0,ca5f0b9f-e7ad-421d-bf48-d1779c83f69f
1543423088031,4.49,13.5,1.0,4c50673e-22a3-4b6a-a78e-4aa1bb99d2e5
1543423268239,1.03,7.0,1.0,214f3ad0-ca81-4d96-98fa-49cd31647e51
1543423583444,3.25,10.5,1.0,b9f397ca-1b23-4e2a-8903-91dcd1bdfec3
1543423586234,4.47,13.5,1.0,6da7b6d3-01ba-40cf-84c8-1a595b4f2346
1543423627254,5.32,13.5,1.0,6d8be205-d6ed-48cc-8bbf-32c4eedaa36b
1543423627946,1.23,7.0,1.0,5c4821c6-0b25-41bd-ac55-02cda903aab2
1543423628184,5.45,13.5,1.0,1f270d9c-ac03-4262-a10f-5f6ab6a6a133
1543423808056,4.45,13.5,1.0,0dd2aae3-9348-4308-be6f-218a5203ba2a
1543423808298,5.35,13.5,1.0,1756d1cb-b2e2-48b6-b4d0-c5fd40eff366
1543423987776,4.53,13.5,1.0,a44e4e0e-8b5d-418e-9540-ab0968379896
1543423988080,1.02,7.0,1.0,67464034-8def-40bb-aaff-ab4e5b346115
1543424169116,4.61,13.5,1.0,9acad292-d545-4118-ac3f-921cd94d97ae
1543424184340,5.4,13.5,1.0,f309ffab-739a-4345-85a8-1068537efa28
1543424185453,0.94,7.0,1.0,2c1d8957-b5c1-4273-9af8-ec405678b7f5
1543424186631,0.43,7.0,1.0,55f14132-0d72-4937-8763-3b84fd3614de
1543424347602,1.0,9.0,1.25,d2e2803b-19ac-4e82-a252-2a6aa8444c24
1543424485112,3.45,10.5,1.0,c9d932ee-6eb9-445c-ab28-f6be78100608
1543424485112,0.43,7.0,1.0,342bce6d-723c-495d-8390-db3a46a57be7
1543424528126,1.02,7.0,1.0,756480f1-7674-4e13-bd37-606593e7c9e1
1543424528297,4.54,16.5,1.25,cc154482-1d63-4c7c-ae88-1b753c6e013e
1543424786538,1.0,7.0,1.0,a045441f-4102-4a2a-ad08-4f812fb8ca37
1543424887163,0.46,10.5,1.75,0b52c933-af20-4290-b6ba-97f78220e3ff
1543424887390,0.45,7.0,1.0,0f6d858f-f000-489d-8471-be07ff47f4f0
1543424887698,4.58,13.5,1.0,529948d5-6e62-4b20-b95a-dbaf4b23479d
1543424887805,4.51,13.5,1.0,0fc20b53-a9e8-4001-a044-3cf147a81574
1543425383176,1.29,7.0,1.0,f5ffbd40-4c5a-470a-92a6-bb845873762c
1543425788006,3.37,13.5,1.0,a9640f20-4264-46a9-8704-bf8e1edd9af5
1543425788256,1.0,7.0,1.0,7460ef5b-9cdc-483f-a3c9-3f4f04cc455f
1543425967983,0.48,7.0,1.0,179969c5-4d9b-444a-bf6a-f7ab8012e0c9
1543425968327,0.46,7.0,1.0,311529a2-0beb-43bc-a125-1e6ad07b27f3
1543425986451,0.44,7.0,1.0,48f0f00f-d5c4-4ff4-a41c-ac1aa57f9b4d
1543426150923,1.27,7.0,1.0,c17074ad-24d3-4cdf-bbe2-3aeaff75909a
1543426285702,0.43,7.0,1.0,a3118984-de8f-43d7-9960-bc3ab581a688
1543426286689,4.54,13.5,1.0,28b9ec5e-64b7-46ae-a181-5d525cfe5379
1543426328063,4.32,13.5,1.0,5ba8bdb3-9776-4a63-8dd6-9dd58a160b4b
1543426508490,4.4,16.5,1.0,b452b4c4-2f92-42a7-aed3-e5b1567fa254
1543426508706,5.36,13.5,1.0,6d4b8695-88ec-448b-99b4-7d9116562ebe
1543426509134,5.06,16.5,1.0,caafdfa4-c350-4d1e-899d-bfb5a126db61
1543426586415,1.0,7.0,1.0,4df1fab6-8d20-477c-859c-28a2ffcd689d
1543426688097,5.39,16.5,1.0,05c45c8a-47c3-4e9e-87a7-787df3809db6
1543426868014,0.45,7.0,1.0,3668534e-e2e8-4e43-8fee-241116e6941b
1543426885461,4.32,13.5,1.0,734c1961-e25a-496f-989e-4cd986b9273e
1543427186090,4.59,13.5,1.0,1dafd225-6129-4ef9-80fb-66c229407e86
1543427228127,1.26,7.0,1.0,d86abb07-0e55-449a-9fe3-b7148ce94cd3
1543427768137,0.47,7.0,1.0,578b32a3-9cd7-46b6-997c-7dd3ea3c0ae1
1543427948784,0.94,7.0,1.0,30327bb8-b028-4d32-a3e9-44a4fb1c818b
1543427948984,0.99,7.0,1.0,79539266-5e11-47b2-b02d-060962cdbe33
1543428086755,5.41,13.5,1.0,c83db3ac-5787-4744-a1ff-73ce451b367e
1543428087023,4.54,13.5,1.0,9ef325b4-6b5a-47fb-a378-4a3d89b286d8
1543428127775,1.09,7.0,1.0,0aeca8c4-0a02-4c39-8b21-00481b6cdd6d
1543428128411,1.3,7.0,1.0,d11b0abe-43c4-491c-be16-c702f83fda4b
1543428307966,0.43,7.0,1.0,08dcff45-5369-4512-8b71-66889a199682
1543428383560,1.25,7.0,1.0,02fadd27-af2f-4390-9840-b122e27ea3b9
1543428386820,5.24,13.5,1.0,38f0b42a-a8b8-496d-bfb3-6773b869b734
1543428668083,0.39,7.0,1.0,007e9ec6-590c-40c1-8463-acaf96d11898
1543428668155,1.26,7.0,1.0,28cf8905-f855-47fb-8295-65fd11db6960
1543428668262,0.44,7.0,1.0,5de9d2d3-766d-4ce6-a0f5-af9944650139
1543428683222,4.56,13.5,1.0,e5a3f1d4-f030-440b-9463-c842d105ebc9
1543428849253,5.41,13.5,1.0,5e292d99-ed5d-4c16-9bce-815dd1f36e05
1543428985181,2.78,13.5,1.0,5d0152ef-0982-41cd-9af1-3fab6247b569
1543429027942,4.55,13.5,1.0,28148240-dc37-4e54-80fd-0e2adff76ae9
1543429207815,0.49,9.0,1.25,eb2fbd8c-e95b-4b9e-a757-21f16dd370de
1543429283122,5.42,13.5,1.0,a4b22820-48cb-4ac6-bfde-edc06cb5c1e5
1543429284556,0.52,7.0,1.0,ca6e17ff-31e8-490a-8da2-cbc82a3dbcde
1543429285859,4.55,13.5,1.0,ec8efc58-b6af-4332-88ea-f2c42b9897f2
1543429387778,1.11,7.0,1.0,566f9d5b-4cbc-4796-b072-cb8dfa6983bd
1543429748548,3.43,11.0,1.0,64c1bfb2-a181-4989-ad67-2f2fa30ea6b9
1543429885927,4.32,13.5,1.0,5fd62ce8-a951-4bbe-91e0-48313ed837cd
1543429928347,3.41,11.0,1.0,5af2afb5-7a9f-4bbb-a3b6-6759afd7167b
1543430108115,4.51,13.5,1.0,f9f95629-ea9d-4f02-b3e5-cd0ffe36e908
1543430186456,1.25,9.0,1.5,04bfe810-d72d-4508-aba5-14e5bcf10e74
1543430467900,0.94,7.0,1.0,c60b4986-04be-4086-9935-8b49a83b17ef
1543430648117,2.74,10.5,1.0,c5dabb00-4136-436e-9566-58fb40b91a8e
1543431007907,0.46,7.0,1.0,69d06cb6-4bef-41cc-8060-6b869fc57541
1543431008008,3.43,10.5,1.0,af4b325d-3d4f-426f-a77e-61308f89eeaa
1543431008299,4.55,13.5,1.0,bfcb533c-5fd0-479b-aa29-55667afda6e9
1543431084956,2.79,11.0,1.0,8e885a77-1a47-488f-9d23-310d070442d0
1543431085324,0.43,7.0,1.0,d47fa788-7ed6-4adb-a731-dd7fb1936a5d
1543431086670,1.0,7.0,1.0,8d109082-d61a-4f76-a1e9-fba49f48df8f
1543431188121,0.44,7.0,1.0,ec723c6f-853f-4eb0-8dee-5cf421b0095e
1543431548316,1.3,7.0,1.0,910d8aeb-2f73-4df5-8b5f-c4fff0eda0ff
1543431687023,3.35,13.5,1.0,ad7f0103-e7b2-463e-ae00-1abb5c59e641
1543431687218,3.24,11.0,1.0,d3b9f394-539a-4861-a103-f5224f13306c
1543431727928,5.3,16.5,1.0,96b44ac8-b4c0-413e-a9b3-14ee3f2d30d9
1543431908623,4.6,13.5,1.0,873778f1-9fcf-4050-ae4c-50381b360eca
1543432267886,0.44,7.0,1.0,da76a089-e236-4aba-8097-fd109285f873
1543432628539,0.51,7.0,1.0,c0e82cd8-58ed-4774-9876-29cf60c4bed6
1543432987755,4.62,13.5,1.0,6836609e-60ac-4072-8c15-3e16be8e3265
1543433168413,0.46,7.0,1.0,ee2d2bd8-a406-4c71-b7e1-9e9620c54dbf
1543433348513,4.5,10.5,1.0,1b617ce0-0324-461b-a555-63ff9c3a7335
1543433528485,0.44,7.0,1.0,96497e01-42e0-40b5-8687-e2a93d678288
1543433708274,1.26,7.0,1.0,be37a7ea-10b1-48d2-b54b-ae39107ed94e
1543434068178,5.35,13.5,1.0,f17fb720-41f7-4f82-b8ae-1c325bf27503
1543434428319,1.02,7.0,1.0,16feb2c3-e8e7-4da8-8014-d6dcfedda0a7
1543434428697,4.4,16.5,1.25,53652d43-1df2-4eaf-95a2-c057803d1711
1543434428839,4.57,13.5,1.0,ccbc90bb-bdbd-4f1d-806b-b4fdb51ddd85
1543434607962,5.15,13.5,1.0,770dea16-6519-4240-8937-819371ee4c72
1543434608087,1.11,7.0,1.0,e7f55ea1-87a5-4f9e-b46e-e3668ca9bbdc
1543434608100,4.53,11.0,1.0,7816837a-ce44-4752-82e4-7219a0d4506d
1543434608139,5.4,16.5,1.0,f4d0f881-31ac-4bd9-8218-e7249daedd84
1543434787866,1.27,7.0,1.25,cd95fc3f-bbd9-429f-97ae-0ecd67f89851
1543435147835,0.44,7.0,1.0,c4f414b6-fa33-4ef6-b0cc-e49db3787583
1543435508001,1.25,7.0,1.0,c1925e54-cb50-43d8-83f1-80e2b4cbfb2f
1543435508259,3.4,16.5,1.5,2aa90ca4-0a97-498f-805a-bd8a23b9daa4
1543435688472,4.15,16.5,1.0,3dd5b9c7-285b-4feb-b8a7-a38b1c6f7a68
1543436228618,1.27,7.0,1.0,4e86c013-5728-4645-961b-17b7278c2b2c
1543436229654,0.51,7.0,1.0,064d4a98-1cd9-46a6-af97-a12b33116e7e
1543436948232,0.43,7.0,1.0,4edefd34-3397-4af9-b38a-1138f7d1a981
1543436948247,0.46,7.0,1.0,29cefd3d-f87d-4a53-be38-e97cb8f874b2
1543437308119,3.36,13.5,1.0,6a6e21ad-b585-4454-85d0-39dfd655c431
1543437801543,1.02,7.0,1.0,0765d6c4-ce01-461f-ab5f-5819cc2d5cfe
1543437847879,1.26,7.0,1.0,9de35e20-85f7-4a67-8e08-757be4654476
1543437848051,1.25,7.0,1.0,de7821c7-9d89-4598-ba2d-bc4a2b02de6f
1543438028111,3.39,19.5,2.0,6fe00f5f-b6bf-44ea-9822-09ffe2bf97f3
1543438207861,0.46,9.0,1.25,7e76dd3b-93ef-446e-adee-4f28de064641
1543438387844,1.22,7.0,1.0,5ae7590e-4ff1-4ab8-a72d-b237b72b20e9
1543438387930,1.28,7.0,1.0,93c84f85-17a1-4b2c-b8f3-49b69d960cf9
1543438387973,1.26,7.0,1.0,8dcf672e-dc38-4e24-b249-beb8421d5a26
1543438568195,1.25,7.0,1.0,619fbdd4-71a2-4deb-9d52-2186d9f6e2c5
1543438568304,4.39,13.5,1.0,d0164764-9e9a-41e7-91bf-ad88c05c5e11
1543438748251,2.75,10.5,1.0,fc3db657-6b0e-42e7-b428-639785b261e9
1543438748282,0.49,7.0,1.0,d77867d6-171d-403f-aaa3-142d9a2d0c0d
1543438748320,5.39,13.5,1.0,765bba73-e614-447d-ba88-a6414bd42f8b
1543438929854,5.42,13.5,1.0,8a4c8bed-8538-48a8-bd11-a9e478418510
1543439107701,3.4,13.5,1.0,2ab9a7cf-a61d-4775-9884-c1626181c50c
1543439107849,1.26,13.5,2.0,2d8b59fe-a722-43a2-92e0-b2f2d5482bfb
1543439290485,4.4,13.5,1.0,49336023-c67c-4502-a3fe-535049c44973
1543439647665,4.6,13.5,1.0,e9937652-2971-4ded-9264-c82fe835359a
1543440367892,0.43,7.0,1.0,c0d170cb-6b6e-49cd-9071-d50b8666d066
1543440368009,4.61,13.5,1.0,85112c27-56a4-46b0-ab85-e64f988746e9
1543440728284,1.26,7.0,1.0,117fd4db-6875-406e-98f7-62300c7cf7ee
1543440907944,3.77,13.5,1.0,7bd30593-da0c-4486-ae92-4404b0d72d37
1543440908203,5.36,13.5,1.0,3c4f25b6-849c-4be9-a134-86549b244f56
1543441088217,0.51,7.0,1.0,0e204dd8-3c6c-4851-9416-41459ac45f1c
1543441267980,1.0,7.0,1.0,8ed019d1-743e-405d-a80e-33964abe0a33
1543441296912,1.25,7.0,1.0,7e4c3e30-f62c-4253-aa31-5876a93d42ae
1543441448209,4.45,13.5,1.0,01da56b8-46ef-47b8-977a-49d4f69119cf
1543441448385,1.16,7.0,1.0,b845749f-fb66-482f-bf59-75e1cee6c5c4
1543441599013,1.27,7.0,1.0,a8141e7b-f995-40d2-a377-b65e6704de76
1543441627898,1.28,7.0,1.0,b376cc88-94dc-4f8a-80e5-31f8788e4968
1543441808159,3.45,10.5,1.0,af65290c-3959-4ca9-b086-37ebcbb960f6
1543442022210,3.21,16.5,1.5,619e2da9-012e-4b52-8f5e-8d6c98750dbf
1543442023337,5.37,13.5,1.0,b7c1c9aa-690e-470a-bff1-9a4c0852dd02
1543442167987,1.1,7.0,1.0,008b998a-d60b-410c-9bfb-f39de60c8c20
1543442168092,5.41,13.5,1.0,e538fc44-a8c4-4f61-b396-baf849c9d03f
1543442347761,5.21,13.5,1.0,cc147e3a-4f28-4934-ae98-c4371e677bac
1543442617871,5.31,13.5,1.0,878ba0ff-5a1c-4c48-b1be-a87e6e23902f
1543442887838,4.44,13.5,1.0,e4750ef9-b230-4e0c-ab62-cb7bbbed5d37
1543442888036,0.42,10.5,1.75,f6d8c96a-76a7-48c3-9f77-1611250a1f9b
1543442920704,1.01,7.0,1.0,2f58f516-ad12-4c7b-a8cd-cdcf4f22b5af
1543443069005,0.4,7.0,1.0,f01ed035-4b9e-4a46-9a44-9fc84a237603
1543443221538,3.44,13.5,1.0,e2187866-8821-4eaa-b601-b494edf71f4e
1543443427659,1.23,7.0,1.0,afd5e604-908e-4c9e-8aaa-2f5068ffa896
1543443428023,4.6,13.5,1.0,ac4e7a71-481d-4352-8f31-700edf6bf163
1543443607478,4.58,13.5,1.0,aebd281b-69a7-49c3-8161-258a806acfef
1543443820730,3.43,11.0,1.0,43d6ce94-5bd1-4289-aa1f-2d7c79ed8d9b
1543443967884,5.29,13.5,1.0,53f0d954-ec6c-4a1d-bfc9-74518d39fcaa
1543443967924,5.16,16.5,1.0,80fa9865-26f2-47a7-ad9b-bd988355c951
1543443968042,1.24,7.0,1.0,9813feff-4e59-4060-bef2-f27203c70511
1543444121592,1.0,7.0,1.0,a32da20f-bbe7-4972-aa48-69c325b8960a
1543444123842,3.39,13.5,1.0,044a0ec5-91d7-47d9-ae1c-061b2d8780b5
1543444124763,5.4,13.5,1.0,51fabbf1-0015-411c-809e-2c12e0ca67dd
1543444327714,5.1,16.5,1.0,268f3d91-6e00-4b77-bcd8-6d8e610b105e
1543444419754,1.09,7.0,1.0,1b1a4541-6304-41b3-8af1-4417b413d2ed
1543444507170,3.45,10.5,1.0,f2589939-0b3f-452a-96a7-2660248fdd14
1543444507726,1.02,7.0,1.0,fee80adf-bc18-42f6-a664-8d031e8d3750
1543444507791,1.0,7.0,1.0,6546a3c2-411d-4eed-bf51-db81b7e717aa
1543444687692,1.01,7.0,1.0,c330514a-819d-4932-969d-2819dc80662e
1543445020285,0.44,7.0,1.0,df70e78a-c6f2-4951-a93f-2abb1ef22267
1543445021739,0.39,9.0,1.25,8b3ef7d3-6a6f-427b-b7d4-3f6145490078
1543445588397,1.01,7.0,1.0,b3ed577f-f07c-4100-b8a4-9944f52688c3
1543445767836,2.74,10.5,1.0,b2edd9b5-3754-4f1b-b72f-dbc08c210f9e
1543445919659,1.27,7.0,1.0,1ce18992-3b0c-4483-8271-c4ec6e50d9f1
1543445920191,5.14,13.5,1.0,d43acc15-3430-4534-87fe-15ec5b61797c
1543445920295,0.43,7.0,1.0,d50b7f8a-0b40-423b-a715-2582d87c5893
1543445947946,5.34,13.5,1.0,c6312404-ecf8-4471-a249-0d6194f8dc9e
1543446218539,3.4,11.0,1.0,ebfdcd81-8f92-4268-b3a2-a093a2172477
1543446307172,4.46,13.5,1.0,2aa35b69-7828-40a2-8050-63dff1d6a565
1543446308009,1.23,7.0,1.0,82e516b1-85e2-42ad-a140-486ae776a963
1543446487877,4.57,13.5,1.0,9b2d84e2-ca4a-4289-943a-f351b2e2eb4e
1543446488052,3.43,10.5,1.0,35cd613e-619a-4bc1-b559-e335a09c18b0
1543446518308,1.26,7.0,1.0,0d18dbda-00b2-446d-832e-d9312b6409c5
1543446520542,1.02,7.0,1.0,56ad606d-8960-402e-b0d8-f13de853105d
1543446668260,0.45,7.0,1.0,b4053f41-f943-4f6d-a66a-77ded31d11cd
1543446668856,4.31,16.5,1.5,d30c5347-93f0-49af-81db-414c1d1ffb3f
1543446848243,1.03,7.0,1.0,c249ac9d-664d-4ec3-a0c4-993512c51205
1543446848538,3.38,13.5,1.0,2e0a8603-5c87-4297-916f-dd53972dd9a0
1543447027937,5.2,13.5,1.0,838a23c7-88c9-4a4c-af85-471c260ff628
1543447028401,4.39,13.5,1.0,b3ad3b77-f1d3-476e-b76e-ec158a0778ee
1543447119959,2.77,10.5,1.0,707992f5-7a9c-4c8c-95d5-613bcc2bd31b
1543447121529,5.42,13.5,1.0,be41756c-3730-43b9-870b-1bc668d40c14
1543447207416,4.49,16.5,1.25,d4ef9259-5af3-4d4f-84ef-6e627eae8884
1543447207776,3.39,13.5,1.25,517e3a74-c718-4940-affe-d47aca791c18
1543447208009,0.51,7.0,1.0,8c5bfd71-40cd-47c2-97aa-eeab72214661
1543447388309,1.28,7.0,1.0,a75ad5c6-2f2f-49a4-b456-f65a9ba10ee4
1543447421012,1.03,7.0,1.0,3c87a643-ade6-429e-bf73-4fd66192f9d3
1543447421220,0.44,7.0,1.0,5708328c-edbc-4e97-b022-4c17217396cf
1543447568346,4.54,13.5,1.0,29820464-04ce-4b5f-ad1a-f201def7cc52
1543447568488,1.07,7.0,1.0,67c2f278-058e-48bc-8060-60112a3d97e5
1543447720102,3.4,13.5,1.0,ed2e5d47-1dd1-4cd1-a379-bfe1dc8de5ad
1543448621587,1.03,7.0,1.0,c6feaceb-6da5-412c-9be4-54a923305530
1543448647812,1.01,7.0,1.0,41e4f8c3-5c8d-4596-936e-59b211d0b42c
1543448648185,0.43,7.0,1.0,c8579cb2-a7e9-4ffc-8a05-14635a0c4ad4
1543448759624,1.24,7.0,1.0,1e965dfa-155c-47ed-8583-0e49bc64928b
1543448760039,1.24,7.0,1.0,df2ef355-2d2e-4311-bbe2-cce7531656a2
1543448760078,1.26,7.0,1.0,79748c81-9eb4-49b0-a9b8-1652a1a66133
1543448828062,4.41,13.5,1.0,ef429771-f08d-4817-b0ab-03a7059feaaf
1543448828140,1.31,7.0,1.0,029cf87d-4eed-4786-ada8-1354c5327b9b
1543448919014,1.25,7.0,1.0,878ff12d-cf2a-4af0-a2d3-1059f3e89b3d
